run 40000
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7 -> bins = 9 9 9
Memory usage per processor = 3.8843 Mbytes
Step Time Lx Ly Lz Press Density Pxx Pyy Pzz PotEng Temp PotEng KinEng TotEng 
   39285        39285    599.85946    599.85946    599.85946    1.0217379  0.003555071    1.0147862    1.0138511    1.0365764   -11.230479    304.05577   -11.230479    4824.4079    4813.1774 
   39290        39290    601.10734    601.10734    601.10734    1.0105366 0.0035329763     1.003845    1.0028124    1.0249524   -11.345127    302.72056   -11.345127    4803.2223    4791.8772 
   39295        39295    602.85885    602.85885    602.85885   0.99525163 0.0035022722   0.98883022   0.98775061    1.0091741   -11.442403    300.88681   -11.442403    4774.1264     4762.684 
   39300        39300    603.35533    603.35533    603.35533   0.99063664 0.0034936337   0.98438755   0.98320404    1.0043183   -11.547514    300.31352   -11.547514    4765.0301    4753.4826 
   39305        39305    602.61526    602.61526    602.61526   0.99634614  0.003506521   0.99019054   0.98883899    1.0100089   -11.675126    300.97289   -11.675126    4775.4923    4763.8172 
   39310        39310    601.60184    601.60184    601.60184    1.0043977 0.0035242716   0.99831593   0.99678564    1.0180916   -11.812776    301.90784   -11.812776     4790.327    4778.5142 
   39315        39315    601.31226    601.31226    601.31226    1.0063589 0.0035293656    1.0003808   0.99873494    1.0199611   -11.933555    302.11641   -11.933555    4793.6364    4781.7028 
   39320        39320    601.94193    601.94193    601.94193    1.0005454 0.0035183014   0.99469829   0.99302644    1.0139116   -12.026881    301.39979   -12.026881    4782.2659     4770.239 
   39325        39325    602.93116    602.93116    602.93116   0.99178179 0.0035010123   0.98606405   0.98441399    1.0048673   -12.093883    300.32499   -12.093883    4765.2121    4753.1182 
   39330        39330    603.22161    603.22161    603.22161   0.98888895 0.0034959575   0.98325816   0.98159127    1.0018174   -12.180907    299.94878   -12.180907    4759.2428    4747.0619 
   39335        39335    601.52965    601.52965    601.52965    1.0025429 0.0035255404   0.99691497   0.99509498    1.0156188   -12.347044    301.55122   -12.347044    4784.6686    4772.3216 
   39340        39340    598.73005    598.73005    598.73005    1.0259635 0.0035752272    1.0203026    1.0182339     1.039354   -12.557645    304.28825   -12.557645    4828.0966     4815.539 
   39345        39345    598.69242    598.69242    598.69242    1.0257671 0.0035759016    1.0201561    1.0180871    1.0390579   -12.658062    304.23149   -12.658062     4827.196    4814.5379 
   39350        39350    602.91253    602.91253    602.91253   0.98951168 0.0035013368   0.98406638   0.98235966     1.002109   -12.546472    299.88763   -12.546472    4758.2727    4745.7262 
   39355        39355    605.77423    605.77423    605.77423   0.96568782 0.0034519495   0.96035271   0.95887674   0.97783399   -12.461172    296.96154   -12.461172    4711.8448    4699.3837 
   39360        39360    603.76053    603.76053    603.76053   0.98156971 0.0034866044   0.97618977   0.97461409   0.99390528   -12.641211    298.84966   -12.641211    4741.8034    4729.1622 
   39365        39365     600.4503     600.4503     600.4503    1.0086843 0.0035445869    1.0032219     1.001447    1.0213841   -12.902425    302.05859   -12.902425    4792.7188    4779.8164 
   39370        39370    599.79069    599.79069    599.79069    1.0138086 0.0035562941    1.0083312    1.0065636    1.0265309   -13.009745    302.62532   -13.009745    4801.7111    4788.7014 
   39375        39375    600.84841    600.84841    600.84841    1.0043652 0.0035375459   0.99891416   0.99729166    1.0168897   -13.009337    301.45954   -13.009337    4783.2139    4770.2045 
   39380        39380    602.06522    602.06522    602.06522   0.99371366 0.0035161403   0.98828559   0.98682053    1.0060349   -12.984996     300.1393   -12.984996    4762.2658    4749.2808 
   39385        39385    602.34842    602.34842    602.34842   0.99090414 0.0035111832   0.98547018   0.98409627     1.003146   -13.015866    299.75402   -13.015866    4756.1526    4743.1368 
   39390        39390    601.34493    601.34493    601.34493   0.99879992 0.0035287903   0.99331918   0.99195981    1.0111208   -13.130585     300.6522   -13.130585    4770.4039    4757.2733 
   39395        39395    599.94511    599.94511    599.94511    1.0101296 0.0035535487    1.0045868    1.0032191    1.0225828   -13.267552    301.95256   -13.267552    4791.0365    4777.7689 
   39400        39400    599.71623    599.71623    599.71623    1.0116103 0.0035576189    1.0060339    1.0047389    1.0240581   -13.324193    302.07622   -13.324193    4792.9986    4779.6744 
   39405        39405    601.35426    601.35426    601.35426   0.99736674 0.0035286261   0.99180852   0.99069959    1.0095921   -13.244001    300.32367   -13.244001    4765.1913    4751.9473 
   39410        39410    603.39925    603.39925    603.39925   0.98004413 0.0034928709    0.9745197   0.97360314   0.99200956   -13.128636    298.18245   -13.128636    4731.2167    4718.0881 
   39415        39415    603.05821    603.05821    603.05821    0.9824122    0.0034988   0.97684723   0.97599252   0.99439684   -13.176029    298.41301   -13.176029    4734.8751     4721.699 
   39420        39420    599.78413    599.78413    599.78413    1.0092503 0.0035564108    1.0035461    1.0026089     1.021596     -13.4428    301.57422     -13.4428    4785.0335    4771.5907 
   39425        39425    597.52627    597.52627    597.52627    1.0281402 0.0035968788    1.0223272    1.0213559    1.0407374    -13.63907    303.74935    -13.63907     4819.546    4805.9069 
   39430        39430    599.08457    599.08457    599.08457    1.0143218  0.003568884    1.0085224    1.0077195    1.0267235    -13.54266    302.05853    -13.54266    4792.7179    4779.1753 
   39435        39435    602.61809    602.61809    602.61809   0.98435495 0.0035064717   0.97864446   0.97807873   0.99634165   -13.285514    298.41239   -13.285514    4734.8651    4721.5796 
   39440        39440    603.72189    603.72189    603.72189   0.97493984 0.0034872739   0.96923654   0.96878521   0.98679778    -13.21324    297.21046    -13.21324    4715.7943    4702.5811 
   39445        39445     601.3323     601.3323     601.3323   0.99416451 0.0035290127   0.98834408   0.98786558    1.0062839   -13.406339    299.46846   -13.406339    4751.6218    4738.2154 
   39450        39450    598.33162    598.33162    598.33162    1.0190786 0.0035823743     1.013118    1.0125819    1.0315358    -13.64524    302.37065    -13.64524    4797.6704    4784.0251 
   39455        39455    598.17341    598.17341    598.17341    1.0200313 0.0035852176     1.014035    1.0135556    1.0325033   -13.661358    302.41839   -13.661358    4798.4278    4784.7664 
   39460        39460    600.63627    600.63627    600.63627   0.99878478 0.0035412955   0.99285401   0.99252695    1.0109734   -13.472046    299.82886   -13.472046    4757.3401    4743.8681 
   39465        39465    602.56379    602.56379    602.56379   0.98245504 0.0035074197   0.97657624   0.97636234   0.99442654    -13.31651    297.80018    -13.31651    4725.1513    4711.8348 
   39470        39470    601.92298    601.92298    601.92298   0.98735018 0.0035186337   0.98142632    0.9812336   0.99939062    -13.36173     298.3238    -13.36173    4733.4596    4720.0978 
   39475        39475    600.01692    600.01692    600.01692    1.0028462  0.003552273   0.99683368   0.99660908     1.015096   -13.504542    300.11291   -13.504542    4761.8471    4748.3425 
   39480        39480    598.96207    598.96207    598.96207    1.0113946 0.0035710741    1.0053271    1.0050946     1.023762   -13.575747    301.06109   -13.575747    4776.8918     4763.316 
   39485        39485    599.53945    599.53945    599.53945     1.006155 0.0035607668    1.0001029   0.99990899    1.0184531   -13.515372    300.37047   -13.515372    4765.9337    4752.4183 
   39490        39490    601.04026    601.04026    601.04026   0.99324862 0.0035341594   0.98724963   0.98711935    1.0053769   -13.380797     298.7613   -13.380797    4740.4014    4727.0206 
   39495        39495    601.94266    601.94266    601.94266   0.98545791 0.0035182885   0.97949385   0.97939569   0.99748418   -13.292081    297.75721   -13.292081    4724.4696    4711.1775 
   39500        39500    600.73332    600.73332    600.73332   0.99514858 0.0035395795   0.98914459   0.98900128    1.0072999   -13.362413    298.85081   -13.362413    4741.8215    4728.4591 
   39505        39505    597.09817    597.09817    597.09817    1.0256689 0.0036046209    1.0195389    1.0192463    1.0382214   -13.611454    302.39444   -13.611454    4798.0479    4784.4364 
   39510        39510    595.56337    595.56337    595.56337    1.0387171 0.0036325608    1.0325513    1.0321645    1.0514356    -13.69152    303.84485    -13.69152    4821.0612    4807.3697 
   39515        39515    599.38475    599.38475    599.38475    1.0055125 0.0035635245   0.99950991   0.99923642    1.0177911   -13.373353    299.86892   -13.373353    4757.9758    4744.6024 
   39520        39520    603.34287    603.34287    603.34287   0.97247867 0.0034938501   0.96664677   0.96646594   0.98432329   -13.048145     295.8353   -13.048145     4693.975    4680.9268 
   39525        39525    602.70151    602.70151    602.70151   0.97740756 0.0035050158   0.97158397   0.97133031    0.9893084   -13.057267    296.35854   -13.057267     4702.277    4689.2198 
   39530        39530    599.54804    599.54804    599.54804    1.0032732 0.0035606137   0.99738379   0.99694089    1.0154948   -13.237046    299.38097   -13.237046    4750.2335    4736.9964 
   39535        39535    597.54382    597.54382    597.54382    1.0200697 0.0035965619    1.0141664    1.0135489    1.0324938   -13.321878    301.28901   -13.321878    4780.5081    4767.1862 
   39540        39540    598.37363    598.37363    598.37363    1.0127173 0.0035816198    1.0068957    1.0062217    1.0250344    -13.20854    300.34863    -13.20854    4765.5872    4752.3786 
   39545        39545    601.05478    601.05478    601.05478   0.98993507 0.0035339033   0.98424994   0.98360534    1.0019499   -12.975404    297.57021   -12.975404    4721.5025    4708.5271 
   39550        39550    602.46545    602.46545    602.46545   0.97809689 0.0035091375   0.97251188   0.97183009    0.9899487   -12.823612    296.07724   -12.823612    4697.8137    4684.9901 
   39555        39555    600.80371    600.80371    600.80371   0.99158984 0.0035383354   0.98602956   0.98514669    1.0035933   -12.863354    297.62068   -12.863354    4722.3032    4709.4399 
   39560        39560    597.47032    597.47032    597.47032    1.0195934 0.0035978894    1.0140437    1.0128163    1.0319203   -12.994539    300.85583   -12.994539     4773.635    4760.6404 
   39565        39565    596.46048    596.46048    596.46048    1.0281499 0.0036161948    1.0226716    1.0212179    1.0405602   -12.967781    301.77837   -12.967781    4788.2727    4775.3049 
   39570        39570    599.86877    599.86877    599.86877   0.99884731 0.0035549056   0.99350922    0.9921446    1.0108881   -12.690025    298.26045   -12.690025    4732.4544    4719.7643 
   39575        39575    604.73787    604.73787    604.73787   0.95879258 0.0034697271   0.95361041    0.9524285   0.97033884   -12.341756    293.38271   -12.341756    4655.0601    4642.7183 
   39580        39580    603.81014    603.81014    603.81014   0.96609428  0.003485745    0.9609774   0.95959551   0.97770992   -12.316889    294.19933   -12.316889    4668.0173    4655.7004 
   39585        39585    599.71275    599.71275    599.71275   0.99973714 0.0035576808   0.99467006   0.99281397    1.0117274   -12.444451    298.15337   -12.444451    4730.7554    4718.3109 
   39590        39590    598.08108    598.08108    598.08108    1.0134908 0.0035868783    1.0085167    1.0063363    1.0256195   -12.423904    299.70393   -12.423904    4755.3579     4742.934 
   39595        39595    598.69133    598.69133    598.69133    1.0081903 0.0035759211    1.0033147    1.0010136    1.0202427   -12.299422    299.01518   -12.299422    4744.4295    4732.1301 
   39600        39600    600.19787    600.19787    600.19787   0.99537401 0.0035490611   0.99058923   0.98826702    1.0072658   -12.147834     297.4398   -12.147834    4719.4332    4707.2854 
   39605        39605    601.04311    601.04311    601.04311   0.98823582 0.0035341092   0.98353483   0.98113701    1.0000356    -12.02511    296.53153    -12.02511    4705.0219    4692.9968 
   39610        39610    600.26403    600.26403    600.26403   0.99466376 0.0035478877   0.99005445   0.98741547    1.0065214   -11.967496    297.23402   -11.967496    4716.1682    4704.2007 
   39615        39615     598.0387     598.0387     598.0387    1.0134704 0.0035876408    1.0089725    1.0059182    1.0255206   -11.950837    299.38564   -11.950837    4750.3077    4738.3568 
   39620        39620    595.96599    595.96599    595.96599    1.0313859 0.0036252036    1.0270077    1.0235296    1.0436205   -11.920396    301.40765   -11.920396    4782.3906    4770.4702 
