#run the simulation
run            ${Steps}
run            2000000
Neighbor list info ...
  2 neighbor list requests
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 14
  ghost atom cutoff = 14
  binsize = 7 -> bins = 22 22 1
Memory usage per processor = 4.97757 Mbytes
Step Time v_strain Temp v_p1 v_p2 v_p3 v_p4 KinEng PotEng Press 
  228000      1712000   0.11291429    9.7703778   0.11291429    0.5178405   0.19569335            0    34.928952   -1240.8154   -3521.0158 
  229000      1716000   0.11340952    9.7703778   0.11340952   0.51826605   0.19605194            0    34.928952   -1239.9496   -3524.8852 
  230000      1720000   0.11390476    9.7703778   0.11390476   0.51868533   0.19640795            0    34.928952   -1239.0846    -3528.711 
  231000      1724000       0.1144    9.7703778       0.1144   0.51909579   0.19676155            0    34.928952    -1238.219   -3532.4813 
  232000      1728000   0.11489524    9.7703778   0.11489524   0.51949756   0.19711109            0    34.928952   -1237.3517   -3536.1888 
  233000      1732000   0.11539048    9.7703778   0.11539048   0.51989254   0.19745799            0    34.928952   -1236.4847   -3539.8497 
  234000      1736000   0.11588571    9.7703778   0.11588571   0.52028014    0.1978021            0    34.928952   -1235.6176   -3543.4603 
  235000      1740000   0.11638095    9.7703778   0.11638095   0.52065795   0.19814186            0    34.928952   -1234.7479   -3547.0013 
  236000      1744000   0.11687619    9.7703778   0.11687619   0.52102664   0.19847912            0    34.928952   -1233.8771   -3550.4849 
  237000      1748000   0.11737143    9.7703778   0.11737143   0.52138927   0.19881332            0    34.928952   -1233.0067   -3553.9235 
  238000      1752000   0.11786667    9.7703778   0.11786667    0.5217437   0.19914588            0    34.928952   -1232.1362   -3557.3135 
  239000      1756000    0.1183619    9.7703778    0.1183619   0.52209043   0.19947394            0    34.928952   -1231.2642   -3560.6433 
  240000      1760000   0.11885714    9.7703778   0.11885714   0.52242371   0.19979768            0    34.928952   -1230.3871   -3563.8855 
  241000      1764000   0.11935238    9.7703778   0.11935238   0.52275391   0.20012055            0    34.928952   -1229.5135   -3567.1081 
  242000      1768000   0.11984762    9.7703778   0.11984762   0.52307912   0.20044128            0    34.928952   -1228.6413   -3570.2956 
  243000      1772000   0.12034286    9.7703778   0.12034286   0.52339776   0.20075911            0    34.928952   -1227.7691   -3573.4363 
  244000      1776000    0.1208381    9.7703778    0.1208381   0.52370657   0.20107415            0    34.928952   -1226.8949   -3576.5148 
  245000      1780000   0.12133333    9.7703778   0.12133333   0.52400608   0.20138353            0    34.928952   -1226.0173   -3579.5194 
  246000      1784000   0.12182857    9.7703778   0.12182857    0.5243005   0.20169117            0    34.928952   -1225.1411   -3582.4903 
  247000      1788000   0.12232381    9.7703778   0.12232381   0.52458916    0.2019978            0    34.928952   -1224.2665   -3585.4279 
  248000      1792000   0.12281905    9.7703778   0.12281905   0.52486765   0.20229988            0    34.928952   -1223.3884   -3588.2928 
  249000      1796000   0.12331429    9.7703778   0.12331429   0.52514133   0.20260015            0    34.928952   -1222.5119    -3591.125 
  250000      1800000   0.12380952    9.7703778   0.12380952   0.52540844   0.20289803            0    34.928952   -1221.6354    -3593.913 
  251000      1804000   0.12430476    9.7703778   0.12430476   0.52566758   0.20319257            0    34.928952   -1220.7575   -3596.6452 
  252000      1808000       0.1248    9.7703778       0.1248   0.52591866   0.20348314            0    34.928952   -1219.8778   -3599.3181 
  253000      1812000   0.12529524    9.7703778   0.12529524   0.52616516   0.20377276            0    34.928952   -1219.0001   -3601.9636 
  254000      1816000   0.12579048    9.7703778   0.12579048   0.52640224   0.20405831            0    34.928952   -1218.1195   -3604.5425 
  255000      1820000   0.12628571    9.7703778   0.12628571   0.52663286    0.2043409            0    34.928952   -1217.2385   -3607.0751 
  256000      1824000   0.12678095    9.7703778   0.12678095   0.52685653   0.20462191            0    34.928952   -1216.3577   -3609.5655 
  257000      1828000   0.12727619    9.7703778   0.12727619   0.52707536   0.20490089            0    34.928952   -1215.4781    -3612.022 
  258000      1832000   0.12777143    9.7703778   0.12777143   0.52728569   0.20517597            0    34.928952    -1214.596   -3614.4173 
  259000      1836000   0.12826667    9.7703778   0.12826667   0.52749168   0.20544944            0    34.928952   -1213.7157   -3616.7832 
  260000      1840000    0.1287619    9.7703778    0.1287619   0.52769159   0.20572073            0    34.928952   -1212.8355   -3619.1084 
  261000      1844000   0.12925714    9.7703778   0.12925714   0.52788375   0.20598915            0    34.928952    -1211.954   -3621.3812 
  262000      1848000   0.12975238    9.7703778   0.12975238     0.528068   0.20625414            0    34.928952   -1211.0707    -3623.598 
  263000      1852000   0.13024762    9.7703778   0.13024762   0.52824829   0.20651822            0    34.928952   -1210.1896   -3625.7908 
  264000      1856000   0.13074286    9.7703778   0.13074286   0.52842172   0.20677874            0    34.928952   -1209.3073   -3627.9322 
  265000      1860000    0.1312381    9.7703778    0.1312381    0.5285894   0.20703707            0    34.928952   -1208.4251   -3630.0344 
  266000      1864000   0.13173333    9.7703778   0.13173333   0.52874818   0.20729243            0    34.928952   -1207.5408    -3632.078 
  267000      1868000   0.13222857    9.7703778   0.13222857   0.52890125    0.2075441            0    34.928952   -1206.6556   -3634.0752 
  268000      1872000   0.13272381    9.7703778   0.13272381   0.52904837   0.20779476            0    34.928952   -1205.7712   -3636.0381 
  269000      1876000   0.13321905    9.7703778   0.13321905   0.52919057   0.20804424            0    34.928952   -1204.8881   -3637.9709 
  270000      1880000   0.13371429    9.7703778   0.13371429   0.52932683   0.20829124            0    34.928952   -1204.0048   -3639.8621 
  271000      1884000   0.13420952    9.7703778   0.13420952   0.52945674   0.20853542            0    34.928952   -1203.1207   -3641.7082 
  272000      1888000   0.13470476    9.7703778   0.13470476   0.52958213   0.20877741            0    34.928952   -1202.2375    -3643.521 
  273000      1892000       0.1352    9.7703778       0.1352   0.52970182   0.20901685            0    34.928952    -1201.354   -3645.2932 
  274000      1896000   0.13569524    9.7703778   0.13569524   0.52981297   0.20925348            0    34.928952   -1200.4684   -3647.0094 
  275000      1900000   0.13619048    9.7703778   0.13619048   0.52992008    0.2094892            0    34.928952   -1199.5846   -3648.7011 
  276000      1904000   0.13668571    9.7703778   0.13668571   0.53002081   0.20972165            0    34.928952   -1198.6997   -3650.3453 
  277000      1908000   0.13718095    9.7703778   0.13718095   0.53011538   0.20995148            0    34.928952   -1197.8141    -3651.946 
  278000      1912000   0.13767619    9.7703778   0.13767619   0.53020647   0.21018081            0    34.928952   -1196.9308   -3653.5272 
  279000      1916000   0.13817143    9.7703778   0.13817143   0.53029083   0.21040661            0    34.928952   -1196.0459   -3655.0577 
  280000      1920000   0.13866667    9.7703778   0.13866667   0.53036902   0.21062916            0    34.928952   -1195.1599   -3656.5417 
  281000      1924000    0.1391619    9.7703778    0.1391619   0.53044283   0.21084991            0    34.928952   -1194.2748   -3657.9953 
  282000      1928000   0.13965714    9.7703778   0.13965714   0.53050899   0.21106902            0    34.928952   -1193.3885    -3659.403 
  283000      1932000   0.14015238    9.7703778   0.14015238   0.53056883   0.21128522            0    34.928952   -1192.5012   -3660.7651 
  284000      1936000   0.14064762    9.7703778   0.14064762   0.53062452   0.21149878            0    34.928952   -1191.6143   -3662.0938 
  285000      1940000   0.14114286    9.7703778   0.14114286    0.5306731   0.21171113            0    34.928952   -1190.7268   -3663.3813 
  286000      1944000    0.1416381    9.7703778    0.1416381   0.53071854   0.21192151            0    34.928952   -1189.8407   -3664.6437 
  287000      1948000   0.14213333    9.7703778   0.14213333   0.53076093   0.21212989            0    34.928952   -1188.9561   -3665.8812 
  288000      1952000   0.14262857    9.7703778   0.14262857   0.53079375   0.21233494            0    34.928952   -1188.0679    -3667.055 
  289000      1956000   0.14312381    9.7703778   0.14312381    0.5308242   0.21253742            0    34.928952   -1187.1811   -3668.2044 
  290000      1960000   0.14361905    9.7703778   0.14361905   0.53085033   0.21273775            0    34.928952   -1186.2949   -3669.3219 
  291000      1964000   0.14411429    9.7703778   0.14411429   0.53087017   0.21293638            0    34.928952    -1185.408   -3670.3999 
  292000      1968000   0.14460952    9.7703778   0.14460952   0.53088499   0.21313208            0    34.928952   -1184.5207   -3671.4388 
  293000      1972000   0.14510476    9.7703778   0.14510476   0.53089207   0.21332608            0    34.928952   -1183.6319    -3672.431 
  294000      1976000       0.1456    9.7703778       0.1456   0.53089331   0.21351729            0    34.928952   -1182.7421   -3673.3807 
  295000      1980000   0.14609524    9.7703778   0.14609524   0.53089081   0.21370843            0    34.928952   -1181.8542   -3674.3116 
  296000      1984000   0.14659048    9.7703778   0.14659048   0.53088632   0.21389698            0    34.928952   -1180.9679   -3675.2198 
  297000      1988000   0.14708571    9.7703778   0.14708571   0.53087581   0.21408231            0    34.928952   -1180.0801   -3676.0825 
  298000      1992000   0.14758095    9.7703778   0.14758095   0.53086303     0.214267            0    34.928952   -1179.1948   -3676.9308 
  299000      1996000   0.14807619    9.7703778   0.14807619   0.53084439    0.2144492            0    34.928952   -1178.3086   -3677.7379 
  300000      2000000   0.14857143    9.7703778   0.14857143   0.53081888   0.21462917            0    34.928952   -1177.4209   -3678.5001 
  301000      2004000   0.14906667    9.7703778   0.14906667    0.5307878   0.21480568            0    34.928952   -1176.5318   -3679.2178 
  302000      2008000    0.1495619    9.7703778    0.1495619   0.53075096   0.21497977            0    34.928952   -1175.6417    -3679.895 
  303000      2012000   0.15005714    9.7703778   0.15005714   0.53071248   0.21515364            0    34.928952   -1174.7547   -3680.5631 
  304000      2016000   0.15055238    9.7703778   0.15055238   0.53066757    0.2153274            0    34.928952   -1173.8678    -3681.199 
  305000      2020000   0.15104762    9.7703778   0.15104762   0.53062014   0.21549722            0    34.928952   -1172.9809   -3681.8029 
  306000      2024000   0.15154286    9.7703778   0.15154286   0.53056564   0.21566454            0    34.928952   -1172.0921   -3682.3597 
  307000      2028000    0.1520381    9.7703778    0.1520381   0.53051029   0.21583182            0    34.928952    -1171.207    -3682.912 
  308000      2032000   0.15253333    9.7703778   0.15253333   0.53044923   0.21599613            0    34.928952   -1170.3204   -3683.4214 
  309000      2036000   0.15302857    9.7703778   0.15302857   0.53038242   0.21615911            0    34.928952   -1169.4334    -3683.896 
  310000      2040000   0.15352381    9.7703778   0.15352381   0.53030782   0.21632053            0    34.928952   -1168.5446   -3684.3245 
  311000      2044000   0.15401905    9.7703778   0.15401905   0.53023419   0.21648027            0    34.928952   -1167.6594   -3684.7494 
  312000      2048000   0.15451429    9.7703778   0.15451429   0.53015481   0.21663806            0    34.928952   -1166.7733   -3685.1363 
  313000      2052000   0.15500952    9.7703778   0.15500952   0.53006875   0.21679332            0    34.928952   -1165.8854   -3685.4778 
  314000      2056000   0.15550476    9.7703778   0.15550476   0.52997942   0.21694736            0    34.928952   -1164.9986   -3685.7971 
  315000      2060000        0.156    9.7703778        0.156   0.52988567   0.21709749            0    34.928952   -1164.1105   -3686.0753 
  316000      2064000   0.15649524    9.7703778   0.15649524   0.52978919   0.21724674            0    34.928952    -1163.224   -3686.3357 
  317000      2068000   0.15699048    9.7703778   0.15699048   0.52968555   0.21739413            0    34.928952   -1162.3358   -3686.5516 
  318000      2072000   0.15748571    9.7703778   0.15748571   0.52958179   0.21754047            0    34.928952   -1161.4506   -3686.7617 
  319000      2076000   0.15798095    9.7703778   0.15798095   0.52947279   0.21768622            0    34.928952   -1160.5657   -3686.9431 
  320000      2080000   0.15847619    9.7703778   0.15847619   0.52936075   0.21782924            0    34.928952    -1159.681   -3687.0959 
